time,vehicle_id,origin,destination,lane,block,arrival_time,stuck_time,active,light,type
315,5,1,2,4,59,22,0,False,red,AV
315,17,21,20,0,48,78,0,False,none,AV
315,3,6,8,0,0,315,0,False,none,HDV
315,3,6,8,0,0,315,0,False,none,HDV
315,14,18,20,4,31,160,0,False,none,AV
315,0,10,11,0,22,205,0,False,none,HDV
315,4,3,12,4,20,215,0,False,none,AV
315,16,24,13,0,19,220,0,False,none,HDV
315,8,16,8,4,17,230,0,False,none,AV
315,11,13,12,0,16,235,0,False,none,HDV
315,10,11,4,0,16,235,0,False,none,HDV
315,12,3,12,0,12,255,0,False,none,HDV
315,1,8,6,0,12,255,0,False,none,HDV
315,2,22,15,4,11,260,0,False,none,AV
315,15,5,4,0,10,265,0,False,none,HDV
315,6,8,6,0,9,270,0,False,none,HDV
315,18,24,21,0,8,275,0,False,none,HDV
315,7,22,15,4,7,280,0,False,none,AV
315,9,15,19,0,6,285,0,False,none,HDV
315,20,3,4,4,5,290,0,False,none,AV
320,5,2,6,4,0,320,0,False,none,AV
320,5,2,6,4,0,320,0,False,none,AV
320,17,21,20,0,49,78,0,False,none,AV
320,14,18,20,4,32,160,0,False,none,AV
320,0,10,11,0,23,205,0,False,none,HDV
320,4,3,12,4,21,215,0,False,none,AV
320,16,24,13,0,20,220,0,False,none,HDV
320,8,16,8,4,18,230,0,False,none,AV
320,11,13,12,0,17,235,0,False,none,HDV
320,10,11,4,0,17,235,0,False,none,HDV
320,12,3,12,0,13,255,0,False,none,HDV
320,1,8,6,0,13,255,0,False,none,HDV
320,2,22,15,4,12,260,0,False,none,AV
320,15,5,4,0,11,265,0,False,none,HDV
320,6,8,6,0,10,270,0,False,none,HDV
320,18,24,21,0,9,275,0,False,none,HDV
320,7,22,15,4,8,280,0,False,none,AV
320,9,15,19,0,7,285,0,False,none,HDV
320,20,3,4,4,6,290,0,False,none,AV
320,3,6,8,0,1,315,0,False,none,HDV
325,17,21,20,1,49,78,0,False,none,AV
325,17,21,20,1,50,78,0,False,none,AV
325,14,18,20,4,33,160,0,False,none,AV
325,0,10,11,0,24,205,0,False,none,HDV
325,4,3,12,4,22,215,0,False,none,AV
325,16,24,13,0,21,220,0,False,none,HDV
325,8,16,8,4,19,230,0,False,none,AV
325,11,13,12,0,18,235,0,False,none,HDV
325,10,11,4,0,18,235,0,False,none,HDV
325,1,8,6,0,14,255,0,False,none,HDV
325,12,3,12,0,14,255,0,False,none,HDV
325,2,22,15,4,13,260,0,False,none,AV
325,15,5,4,0,12,265,0,False,none,HDV
325,6,8,6,0,11,270,0,False,none,HDV
325,18,24,21,0,10,275,0,False,none,HDV
325,7,22,15,4,9,280,0,False,none,AV
325,9,15,19,0,8,285,0,False,none,HDV
325,20,3,4,4,7,290,0,False,none,AV
325,3,6,8,0,2,315,0,False,none,HDV
325,5,2,6,4,1,320,0,False,none,AV
330,17,21,20,2,50,78,0,False,none,AV
330,17,21,20,2,51,78,0,False,none,AV
330,14,18,20,4,34,160,0,False,none,AV
330,0,10,11,0,25,205,0,False,none,HDV
330,4,3,12,4,23,215,0,False,none,AV
330,16,24,13,0,22,220,0,False,none,HDV
330,8,16,8,4,20,230,0,False,none,AV
330,11,13,12,0,19,235,0,False,none,HDV
330,10,11,4,0,19,235,0,False,none,HDV
330,1,8,6,0,15,255,0,False,none,HDV
330,12,3,12,0,15,255,0,False,none,HDV
330,2,22,15,4,14,260,0,False,none,AV
330,15,5,4,0,13,265,0,False,none,HDV
330,6,8,6,0,12,270,0,False,none,HDV
330,18,24,21,0,11,275,0,False,none,HDV
330,7,22,15,4,10,280,0,False,none,AV
330,9,15,19,0,9,285,0,False,none,HDV
330,20,3,4,4,8,290,0,False,none,AV
330,3,6,8,0,3,315,0,False,none,HDV
330,5,2,6,4,2,320,0,False,none,AV
335,17,21,20,3,51,78,0,False,none,AV
335,17,21,20,3,52,78,0,False,none,AV
335,14,18,20,4,35,160,0,False,none,AV
335,0,10,11,0,26,205,0,False,none,HDV
335,4,3,12,4,24,215,0,False,none,AV
335,16,24,13,0,23,220,0,False,none,HDV
335,8,16,8,4,21,230,0,False,none,AV
335,11,13,12,0,20,235,0,False,none,HDV
335,10,11,4,0,20,235,0,False,none,HDV
335,1,8,6,0,16,255,0,False,none,HDV
335,12,3,12,0,16,255,0,False,none,HDV
335,2,22,15,4,15,260,0,False,none,AV
335,15,5,4,0,14,265,0,False,none,HDV
335,6,8,6,0,13,270,0,False,none,HDV
335,18,24,21,0,12,275,0,False,none,HDV
335,7,22,15,4,11,280,0,False,none,AV
335,9,15,19,0,10,285,0,False,none,HDV
335,20,3,4,4,9,290,0,False,none,AV
335,3,6,8,0,4,315,0,False,none,HDV
335,5,2,6,4,3,320,0,False,none,AV
340,17,21,20,3,53,78,0,False,none,AV
340,14,18,20,4,36,160,0,False,none,AV
340,0,10,11,0,27,205,0,False,none,HDV
340,4,3,12,4,25,215,0,False,none,AV
340,16,24,13,0,24,220,0,False,none,HDV
340,8,16,8,4,22,230,0,False,none,AV
340,11,13,12,0,21,235,0,False,none,HDV
340,10,11,4,0,21,235,0,False,none,HDV
340,1,8,6,0,17,255,0,False,none,HDV
340,12,3,12,0,17,255,0,False,none,HDV
340,2,22,15,4,16,260,0,False,none,AV
340,15,5,4,0,15,265,0,False,none,HDV
340,6,8,6,0,14,270,0,False,none,HDV
340,18,24,21,0,13,275,0,False,none,HDV
340,7,22,15,4,12,280,0,False,none,AV
340,9,15,19,0,11,285,0,False,none,HDV
340,20,3,4,4,10,290,0,False,none,AV
340,3,6,8,0,5,315,0,False,none,HDV
340,5,2,6,4,4,320,0,False,none,AV
345,17,21,20,3,54,78,0,False,none,AV
345,14,18,20,4,37,160,0,False,none,AV
345,0,10,11,0,28,205,0,False,none,HDV
345,4,3,12,4,26,215,0,False,none,AV
345,16,24,13,0,25,220,0,False,none,HDV
345,8,16,8,4,23,230,0,False,none,AV
345,11,13,12,0,22,235,0,False,none,HDV
345,10,11,4,0,22,235,0,False,none,HDV
345,1,8,6,0,18,255,0,False,none,HDV
345,12,3,12,0,18,255,0,False,none,HDV
345,2,22,15,4,17,260,0,False,none,AV
345,15,5,4,0,16,265,0,False,none,HDV
345,6,8,6,0,15,270,0,False,none,HDV
345,18,24,21,0,14,275,0,False,none,HDV
345,7,22,15,4,13,280,0,False,none,AV
345,9,15,19,0,12,285,0,False,none,HDV
345,20,3,4,4,11,290,0,False,none,AV
345,3,6,8,0,6,315,0,False,none,HDV
345,5,2,6,4,5,320,0,False,none,AV
350,17,21,20,4,54,78,0,False,none,AV
350,17,21,20,4,55,78,0,False,none,AV
350,14,18,20,4,38,160,0,False,none,AV
350,0,10,11,0,29,205,0,False,none,HDV
350,4,3,12,4,27,215,0,False,none,AV
350,16,24,13,0,26,220,0,False,none,HDV
350,8,16,8,4,24,230,0,False,none,AV
350,11,13,12,0,23,235,0,False,none,HDV
350,10,11,4,0,23,235,0,False,none,HDV
350,1,8,6,0,19,255,0,False,green,HDV
350,12,3,12,0,19,255,0,False,none,HDV
350,2,22,15,4,18,260,0,False,none,AV
350,15,5,4,0,17,265,0,False,none,HDV
350,6,8,6,0,16,270,0,False,none,HDV
350,18,24,21,0,15,275,0,False,none,HDV
350,7,22,15,4,14,280,0,False,none,AV
350,9,15,19,0,13,285,0,False,none,HDV
350,20,3,4,4,12,290,0,False,none,AV
350,3,6,8,0,7,315,0,False,none,HDV
350,5,2,6,4,6,320,0,False,none,AV
355,17,21,20,4,56,78,0,False,none,AV
355,14,18,20,4,39,160,0,False,red,AV
355,0,10,11,0,30,205,0,False,none,HDV
355,4,3,12,4,28,215,0,False,none,AV
355,16,24,13,0,27,220,0,False,none,HDV
355,8,16,8,4,25,230,0,False,none,AV
355,11,13,12,0,24,235,0,False,none,HDV
355,10,11,4,0,24,235,0,False,none,HDV
355,1,6,5,0,0,355,0,False,none,HDV
355,1,6,5,0,0,355,0,False,none,HDV
355,12,3,12,0,20,255,0,False,none,HDV
355,2,22,15,4,19,260,0,False,none,AV
355,15,5,4,0,18,265,0,False,none,HDV
355,6,8,6,0,17,270,0,False,none,HDV
355,18,24,21,0,16,275,0,False,none,HDV
355,7,22,15,4,15,280,0,False,none,AV
355,9,15,19,0,14,285,0,False,none,HDV
355,20,3,4,4,13,290,0,False,none,AV
355,3,6,8,0,8,315,0,False,none,HDV
355,5,2,6,4,7,320,0,False,none,AV
360,17,21,20,4,57,78,0,False,none,AV
360,0,10,11,0,31,205,0,False,none,HDV
360,4,3,12,4,29,215,0,False,none,AV
360,16,24,13,0,28,220,0,False,none,HDV
360,8,16,8,4,26,230,0,False,none,AV
360,11,13,12,0,25,235,0,False,none,HDV
360,10,11,4,0,25,235,0,False,none,HDV
360,12,3,12,0,21,255,0,False,none,HDV
360,2,22,15,4,20,260,0,False,none,AV
360,15,5,4,0,19,265,0,False,green,HDV
360,6,8,6,0,18,270,0,False,none,HDV
360,18,24,21,0,17,275,0,False,none,HDV
360,7,22,15,4,16,280,0,False,none,AV
360,9,15,19,0,15,285,0,False,none,HDV
360,20,3,4,4,14,290,0,False,none,AV
360,3,6,8,0,9,315,0,False,none,HDV
360,5,2,6,4,8,320,0,False,none,AV
360,1,6,5,0,1,355,0,False,none,HDV
365,17,21,20,4,58,78,0,False,none,AV
365,0,10,11,0,32,205,0,False,none,HDV
365,4,3,12,4,30,215,0,False,none,AV
365,16,24,13,0,29,220,0,False,none,HDV
365,8,16,8,4,27,230,0,False,none,AV
365,11,13,12,0,26,235,0,False,none,HDV
365,10,11,4,0,26,235,0,False,none,HDV
365,12,3,12,0,22,255,0,False,none,HDV
365,2,22,15,4,21,260,0,False,none,AV
365,15,4,3,0,0,365,0,False,none,HDV
365,15,4,3,0,0,365,0,False,none,HDV
365,6,8,6,0,19,270,0,False,green,HDV
365,18,24,21,0,18,275,0,False,none,HDV
365,7,22,15,4,17,280,0,False,none,AV
365,9,15,19,0,16,285,0,False,none,HDV
365,20,3,4,4,15,290,0,False,none,AV
365,3,6,8,0,10,315,0,False,none,HDV
365,5,2,6,4,9,320,0,False,none,AV
365,1,6,5,0,2,355,0,False,none,HDV
370,17,21,20,4,59,78,0,False,red,AV
370,0,10,11,0,33,205,0,False,none,HDV
370,4,3,12,4,31,215,0,False,none,AV
370,16,24,13,0,30,220,0,False,none,HDV
370,8,16,8,4,28,230,0,False,none,AV
370,11,13,12,0,27,235,0,False,none,HDV
370,10,11,4,0,27,235,0,False,none,HDV
370,12,3,12,0,23,255,0,False,none,HDV
370,2,22,15,4,22,260,0,False,none,AV
370,6,6,5,0,0,370,0,False,none,HDV
370,6,6,5,0,0,370,0,False,none,HDV
370,18,24,21,0,19,275,0,False,none,HDV
370,7,22,15,4,18,280,0,False,none,AV
370,9,15,19,0,17,285,0,False,none,HDV
370,20,3,4,4,16,290,0,False,none,AV
370,3,6,8,0,11,315,0,False,none,HDV
370,5,2,6,4,10,320,0,False,none,AV
370,1,6,5,0,3,355,0,False,none,HDV
370,15,4,3,0,1,365,0,False,none,HDV
375,17,20,18,4,0,375,0,False,none,AV
375,17,20,18,4,0,375,0,False,none,AV
375,0,10,11,0,34,205,0,False,none,HDV
375,4,3,12,4,32,215,0,False,none,AV
375,16,24,13,0,31,220,0,False,none,HDV
375,8,16,8,4,29,230,0,False,none,AV
375,11,13,12,0,28,235,0,False,none,HDV
375,10,11,4,0,28,235,0,False,none,HDV
375,12,3,12,0,24,255,0,False,none,HDV
375,2,22,15,4,23,260,0,False,none,AV
375,18,24,21,0,20,275,0,False,none,HDV
375,7,22,15,4,19,280,0,False,none,AV
375,9,15,19,0,18,285,0,False,none,HDV
375,20,3,4,4,17,290,0,False,none,AV
375,3,6,8,0,12,315,0,False,none,HDV
375,5,2,6,4,11,320,0,False,none,AV
375,1,6,5,0,4,355,0,False,none,HDV
375,15,4,3,0,2,365,0,False,none,HDV
375,6,6,5,0,1,370,0,False,none,HDV
380,0,10,11,0,35,205,0,False,none,HDV
380,4,3,12,4,33,215,0,False,none,AV
380,16,24,13,0,32,220,0,False,none,HDV
380,8,16,8,4,30,230,0,False,none,AV
380,10,11,4,0,29,235,0,False,none,HDV
380,11,13,12,0,29,235,0,False,green,HDV
380,12,3,12,0,25,255,0,False,none,HDV
380,2,22,15,4,24,260,0,False,none,AV
380,18,24,21,0,21,275,0,False,none,HDV
380,7,22,15,4,20,280,0,False,none,AV
380,9,15,19,0,19,285,0,False,none,HDV
380,20,3,4,4,18,290,0,False,none,AV
380,3,6,8,0,13,315,0,False,none,HDV
380,5,2,6,4,12,320,0,False,none,AV
380,1,6,5,0,5,355,0,False,none,HDV
380,15,4,3,0,3,365,0,False,none,HDV
380,6,6,5,0,2,370,0,False,none,HDV
380,17,20,18,4,1,375,0,False,none,AV
385,0,10,11,0,36,205,0,False,none,HDV
385,4,3,12,4,34,215,0,False,none,AV
385,16,24,13,0,33,220,0,False,none,HDV
385,8,16,8,4,31,230,0,False,none,AV
385,10,11,4,0,30,235,0,False,none,HDV
385,11,12,3,0,0,385,0,False,none,HDV
385,11,12,3,0,0,385,0,False,none,HDV
385,12,3,12,0,26,255,0,False,none,HDV
385,2,22,15,4,25,260,0,False,none,AV
385,18,24,21,0,22,275,0,False,none,HDV
385,7,22,15,4,21,280,0,False,none,AV
385,9,15,19,0,20,285,0,False,none,HDV
385,20,3,4,4,19,290,0,False,none,AV
385,3,6,8,0,14,315,0,False,none,HDV
385,5,2,6,4,13,320,0,False,none,AV
385,1,6,5,0,6,355,0,False,none,HDV
385,15,4,3,0,4,365,0,False,none,HDV
385,6,6,5,0,3,370,0,False,none,HDV
385,17,20,18,4,2,375,0,False,none,AV
390,0,10,11,0,37,205,0,False,none,HDV
390,4,3,12,4,35,215,0,False,none,AV
390,16,24,13,0,34,220,0,False,none,HDV
390,8,16,8,4,32,230,0,False,none,AV
390,10,11,4,0,31,235,0,False,none,HDV
390,12,3,12,0,27,255,0,False,none,HDV
390,2,22,15,4,26,260,0,False,none,AV
390,18,24,21,0,23,275,0,False,none,HDV
390,7,22,15,4,22,280,0,False,none,AV
390,9,15,19,0,21,285,0,False,none,HDV
390,20,3,4,4,20,290,0,False,none,AV
390,3,6,8,0,15,315,0,False,none,HDV
390,5,2,6,4,14,320,0,False,none,AV
390,1,6,5,0,7,355,0,False,none,HDV
390,15,4,3,0,5,365,0,False,none,HDV
390,6,6,5,0,4,370,0,False,none,HDV
390,17,20,18,4,3,375,0,False,none,AV
390,11,12,3,0,1,385,0,False,none,HDV
395,0,10,11,0,38,205,0,False,none,HDV
395,4,3,12,4,36,215,0,False,none,AV
395,16,24,13,0,35,220,0,False,none,HDV
395,8,16,8,4,33,230,0,False,none,AV
395,10,11,4,0,32,235,0,False,none,HDV
395,12,3,12,0,28,255,0,False,none,HDV
395,2,22,15,4,27,260,0,False,none,AV
395,18,24,21,0,24,275,0,False,none,HDV
395,7,22,15,4,23,280,0,False,none,AV
395,9,15,19,0,22,285,0,False,none,HDV
395,20,3,4,4,21,290,0,False,none,AV
395,3,6,8,0,16,315,0,False,none,HDV
395,5,2,6,4,15,320,0,False,none,AV
395,1,6,5,0,8,355,0,False,none,HDV
395,15,4,3,0,6,365,0,False,none,HDV
395,6,6,5,0,5,370,0,False,none,HDV
395,17,20,18,4,4,375,0,False,none,AV
395,11,12,3,0,2,385,0,False,none,HDV
400,0,10,11,0,39,205,0,False,none,HDV
400,4,3,12,4,37,215,0,False,none,AV
400,16,24,13,0,36,220,0,False,none,HDV
400,8,16,8,4,34,230,0,False,none,AV
400,10,11,4,0,33,235,0,False,none,HDV
400,12,3,12,0,29,255,0,False,none,HDV
400,2,22,15,4,28,260,0,False,none,AV
400,18,24,21,0,25,275,0,False,none,HDV
400,7,22,15,4,24,280,0,False,none,AV
400,9,15,19,0,23,285,0,False,none,HDV
400,20,3,4,4,22,290,0,False,none,AV
400,3,6,8,0,17,315,0,False,none,HDV
400,5,2,6,4,16,320,0,False,none,AV
400,1,6,5,0,9,355,0,False,none,HDV
400,15,4,3,0,7,365,0,False,none,HDV
400,6,6,5,0,6,370,0,False,none,HDV
400,17,20,18,4,5,375,0,False,none,AV
400,11,12,3,0,3,385,0,False,none,HDV
405,0,10,11,0,40,205,0,False,none,HDV
405,4,3,12,4,38,215,0,False,none,AV
405,16,24,13,0,37,220,0,False,none,HDV
405,8,16,8,4,35,230,0,False,none,AV
405,10,11,4,0,34,235,0,False,none,HDV
405,12,3,12,0,30,255,0,False,none,HDV
405,2,22,15,4,29,260,0,False,red,AV
405,18,24,21,0,26,275,0,False,none,HDV
405,7,22,15,4,25,280,0,False,none,AV
405,9,15,19,0,24,285,0,False,none,HDV
405,20,3,4,4,23,290,0,False,none,AV
405,3,6,8,0,18,315,0,False,none,HDV
405,5,2,6,4,17,320,0,False,none,AV
405,1,6,5,0,10,355,0,False,none,HDV
405,15,4,3,0,8,365,0,False,none,HDV
405,6,6,5,0,7,370,0,False,none,HDV
405,17,20,18,4,6,375,0,False,none,AV
405,11,12,3,0,4,385,0,False,none,HDV
410,0,10,11,0,41,205,0,False,none,HDV
410,4,3,12,4,39,215,0,False,red,AV
410,16,24,13,0,38,220,0,False,none,HDV
410,8,16,8,4,36,230,0,False,none,AV
410,10,11,4,0,35,235,0,False,none,HDV
410,12,3,12,0,31,255,0,False,none,HDV
410,18,24,21,0,27,275,0,False,none,HDV
410,7,22,15,4,26,280,0,False,none,AV
410,9,15,19,0,25,285,0,False,none,HDV
410,20,3,4,4,24,290,0,False,none,AV
410,3,6,8,0,19,315,0,False,red,HDV
410,5,2,6,4,18,320,0,False,none,AV
410,1,6,5,0,11,355,0,False,none,HDV
410,15,4,3,0,9,365,0,False,none,HDV
410,6,6,5,0,8,370,0,False,none,HDV
410,17,20,18,4,7,375,0,False,none,AV
410,11,12,3,0,5,385,0,False,none,HDV
415,0,10,11,0,42,205,0,False,none,HDV
415,16,24,13,0,39,220,0,False,green,HDV
415,8,16,8,4,37,230,0,False,none,AV
415,10,11,4,0,36,235,0,False,none,HDV
415,12,3,12,0,32,255,0,False,none,HDV
415,18,24,21,0,28,275,0,False,none,HDV
415,7,22,15,4,27,280,0,False,none,AV
415,9,15,19,0,26,285,0,False,none,HDV
415,20,3,4,4,25,290,0,False,none,AV
415,3,8,7,0,0,415,0,False,none,HDV
415,3,8,7,0,0,415,0,False,none,HDV
415,5,2,6,4,19,320,0,False,none,AV
415,1,6,5,0,12,355,0,False,none,HDV
415,15,4,3,0,10,365,0,False,none,HDV
415,6,6,5,0,9,370,0,False,none,HDV
415,17,20,18,4,8,375,0,False,none,AV
415,11,12,3,0,6,385,0,False,none,HDV
420,0,10,11,0,43,205,0,False,none,HDV
420,16,13,12,0,0,420,0,False,none,HDV
420,16,13,12,0,0,420,0,False,none,HDV
420,8,16,8,4,38,230,0,False,none,AV
420,10,11,4,0,37,235,0,False,none,HDV
420,12,3,12,0,33,255,0,False,none,HDV
420,18,24,21,0,29,275,0,False,red,HDV
420,7,22,15,4,28,280,0,False,none,AV
420,9,15,19,0,27,285,0,False,none,HDV
420,20,3,4,4,26,290,0,False,none,AV
420,5,2,6,4,20,320,0,False,none,AV
420,1,6,5,0,13,355,0,False,none,HDV
420,15,4,3,0,11,365,0,False,none,HDV
420,6,6,5,0,10,370,0,False,none,HDV
420,17,20,18,4,9,375,0,False,none,AV
420,11,12,3,0,7,385,0,False,none,HDV
420,3,8,7,0,1,415,0,False,none,HDV
425,0,10,11,0,44,205,0,False,none,HDV
425,8,16,8,4,39,230,0,False,none,AV
425,10,11,4,0,38,235,0,False,none,HDV
425,12,3,12,0,34,255,0,False,none,HDV
425,18,21,22,0,0,425,0,False,none,HDV
425,18,21,22,0,0,425,0,False,none,HDV
425,7,22,15,4,29,280,0,False,red,AV
425,9,15,19,0,28,285,0,False,none,HDV
425,20,3,4,4,27,290,0,False,none,AV
425,5,2,6,4,21,320,0,False,none,AV
425,1,6,5,0,14,355,0,False,none,HDV
425,15,4,3,0,12,365,0,False,none,HDV
425,6,6,5,0,11,370,0,False,none,HDV
425,17,20,18,4,10,375,0,False,none,AV
425,11,12,3,0,8,385,0,False,none,HDV
425,3,8,7,0,2,415,0,False,none,HDV
425,16,13,12,0,1,420,0,False,none,HDV
430,0,10,11,0,45,205,0,False,none,HDV
430,8,16,8,4,40,230,0,False,none,AV
430,10,11,4,0,39,235,0,False,none,HDV
430,12,3,12,0,35,255,0,False,none,HDV
430,7,15,10,4,0,430,0,False,none,AV
430,7,15,10,4,0,430,0,False,none,AV
430,9,15,19,0,29,285,0,False,red,HDV
430,20,3,4,4,28,290,0,False,none,AV
430,5,2,6,4,22,320,0,False,none,AV
430,1,6,5,0,15,355,0,False,none,HDV
430,15,4,3,0,13,365,0,False,none,HDV
430,6,6,5,0,12,370,0,False,none,HDV
430,17,20,18,4,11,375,0,False,none,AV
430,11,12,3,0,9,385,0,False,none,HDV
430,3,8,7,0,3,415,0,False,none,HDV
430,16,13,12,0,2,420,0,False,none,HDV
430,18,21,22,0,1,425,0,False,none,HDV
435,0,10,11,0,46,205,0,False,none,HDV
435,8,16,8,4,41,230,0,False,none,AV
435,10,11,4,0,40,235,0,False,none,HDV
435,12,3,12,0,36,255,0,False,none,HDV
435,9,19,17,0,0,435,0,False,none,HDV
435,9,19,17,0,0,435,0,False,none,HDV
435,20,3,4,4,29,290,0,False,none,AV
435,5,2,6,4,23,320,0,False,none,AV
435,1,6,5,0,16,355,0,False,none,HDV
435,15,4,3,0,14,365,0,False,none,HDV
435,6,6,5,0,13,370,0,False,none,HDV
435,17,20,18,4,12,375,0,False,none,AV
435,11,12,3,0,10,385,0,False,none,HDV
435,3,8,7,0,4,415,0,False,none,HDV
435,16,13,12,0,3,420,0,False,none,HDV
435,18,21,22,0,2,425,0,False,none,HDV
435,7,15,10,4,1,430,0,False,none,AV
440,0,10,11,0,47,205,0,False,none,HDV
440,8,16,8,4,42,230,0,False,none,AV
440,10,11,4,0,41,235,0,False,none,HDV
440,12,3,12,0,37,255,0,False,none,HDV
440,20,3,4,4,30,290,0,False,none,AV
440,5,2,6,4,24,320,0,False,none,AV
440,1,6,5,0,17,355,0,False,none,HDV
440,15,4,3,0,15,365,0,False,none,HDV
440,6,6,5,0,14,370,0,False,none,HDV
440,17,20,18,4,13,375,0,False,none,AV
440,11,12,3,0,11,385,0,False,none,HDV
440,3,8,7,0,5,415,0,False,none,HDV
440,16,13,12,0,4,420,0,False,none,HDV
440,18,21,22,0,3,425,0,False,none,HDV
440,7,15,10,4,2,430,0,False,none,AV
440,9,19,17,0,1,435,0,False,none,HDV
445,0,10,11,0,48,205,0,False,none,HDV
445,8,16,8,4,43,230,0,False,none,AV
445,10,11,4,0,42,235,0,False,none,HDV
445,12,3,12,0,38,255,0,False,none,HDV
445,20,3,4,4,31,290,0,False,none,AV
445,5,2,6,4,25,320,0,False,none,AV
445,1,6,5,0,18,355,0,False,none,HDV
445,15,4,3,0,16,365,0,False,none,HDV
445,6,6,5,0,15,370,0,False,none,HDV
445,17,20,18,4,14,375,0,False,none,AV
445,11,12,3,0,12,385,0,False,none,HDV
445,3,8,7,0,6,415,0,False,none,HDV
445,16,13,12,0,5,420,0,False,none,HDV
445,18,21,22,0,4,425,0,False,none,HDV
445,7,15,10,4,3,430,0,False,none,AV
445,9,19,17,0,2,435,0,False,none,HDV
450,0,10,11,0,49,205,0,False,red,HDV
450,8,16,8,4,44,230,0,False,none,AV
450,10,11,4,0,43,235,0,False,none,HDV
450,12,3,12,0,39,255,0,False,red,HDV
450,20,3,4,4,32,290,0,False,none,AV
450,5,2,6,4,26,320,0,False,none,AV
450,1,6,5,0,19,355,0,False,none,HDV
450,15,4,3,0,17,365,0,False,none,HDV
450,6,6,5,0,16,370,0,False,none,HDV
450,17,20,18,4,15,375,0,False,none,AV
450,11,12,3,0,13,385,0,False,none,HDV
450,3,8,7,0,7,415,0,False,none,HDV
450,16,13,12,0,6,420,0,False,none,HDV
450,18,21,22,0,5,425,0,False,none,HDV
450,7,15,10,4,4,430,0,False,none,AV
450,9,19,17,0,3,435,0,False,none,HDV
455,0,11,12,0,0,455,0,False,none,HDV
455,0,11,12,0,0,455,0,False,none,HDV
455,8,16,8,4,45,230,0,False,none,AV
455,10,11,4,0,44,235,0,False,none,HDV
455,12,12,13,0,0,455,0,False,none,HDV
455,12,12,13,0,0,455,0,False,none,HDV
455,20,3,4,4,33,290,0,False,none,AV
455,5,2,6,4,27,320,0,False,none,AV
455,1,6,5,0,20,355,0,False,none,HDV
455,15,4,3,0,18,365,0,False,none,HDV
455,6,6,5,0,17,370,0,False,none,HDV
455,17,20,18,4,16,375,0,False,none,AV
455,11,12,3,0,14,385,0,False,none,HDV
455,3,8,7,0,8,415,0,False,none,HDV
455,16,13,12,0,7,420,0,False,none,HDV
455,18,21,22,0,6,425,0,False,none,HDV
455,7,15,10,4,5,430,0,False,none,AV
455,9,19,17,0,4,435,0,False,none,HDV
460,8,16,8,4,46,230,0,False,none,AV
460,10,11,4,0,45,235,0,False,none,HDV
460,20,3,4,4,34,290,0,False,none,AV
460,5,2,6,4,28,320,0,False,none,AV
460,1,6,5,0,21,355,0,False,none,HDV
460,15,4,3,0,19,365,0,False,none,HDV
460,6,6,5,0,18,370,0,False,none,HDV
460,17,20,18,4,17,375,0,False,none,AV
460,11,12,3,0,15,385,0,False,none,HDV
460,3,8,7,0,9,415,0,False,none,HDV
460,16,13,12,0,8,420,0,False,none,HDV
460,18,21,22,0,7,425,0,False,none,HDV
460,7,15,10,4,6,430,0,False,none,AV
460,9,19,17,0,5,435,0,False,none,HDV
460,0,11,12,0,1,455,0,False,none,HDV
460,12,12,13,0,1,455,0,False,none,HDV
465,8,16,8,4,47,230,0,False,none,AV
465,10,11,4,0,46,235,0,False,none,HDV
465,20,3,4,4,35,290,0,False,none,AV
465,5,2,6,4,29,320,0,False,none,AV
465,1,6,5,0,22,355,0,False,none,HDV
465,15,4,3,0,20,365,0,False,none,HDV
465,6,6,5,0,19,370,0,False,none,HDV
465,17,20,18,4,18,375,0,False,none,AV
465,11,12,3,0,16,385,0,False,none,HDV
465,3,8,7,0,10,415,0,False,none,HDV
465,16,13,12,0,9,420,0,False,none,HDV
465,18,21,22,0,8,425,0,False,none,HDV
465,7,15,10,4,7,430,0,False,none,AV
465,9,19,17,0,6,435,0,False,none,HDV
465,0,11,12,0,2,455,0,False,none,HDV
465,12,12,13,0,2,455,0,False,none,HDV
470,8,16,8,4,48,230,0,False,none,AV
470,10,11,4,0,47,235,0,False,none,HDV
470,20,3,4,4,36,290,0,False,none,AV
470,5,2,6,4,30,320,0,False,none,AV
470,1,6,5,0,23,355,0,False,none,HDV
470,15,4,3,0,21,365,0,False,none,HDV
470,6,6,5,0,20,370,0,False,none,HDV
470,17,20,18,4,19,375,0,False,none,AV
470,11,12,3,0,17,385,0,False,none,HDV
470,3,8,7,0,11,415,0,False,none,HDV
470,16,13,12,0,10,420,0,False,none,HDV
470,18,21,22,0,9,425,0,False,none,HDV
470,7,15,10,4,8,430,0,False,none,AV
470,9,19,17,0,7,435,0,False,none,HDV
470,0,11,12,0,3,455,0,False,none,HDV
470,12,12,13,0,3,455,0,False,none,HDV
475,8,16,8,4,49,230,0,False,red,AV
475,10,11,4,0,48,235,0,False,none,HDV
475,20,3,4,4,37,290,0,False,none,AV
475,5,2,6,4,31,320,0,False,none,AV
475,1,6,5,0,24,355,0,False,none,HDV
475,15,4,3,0,22,365,0,False,none,HDV
475,6,6,5,0,21,370,0,False,none,HDV
475,17,20,18,4,20,375,0,False,none,AV
475,11,12,3,0,18,385,0,False,none,HDV
475,3,8,7,0,12,415,0,False,none,HDV
475,16,13,12,0,11,420,0,False,none,HDV
475,18,21,22,0,10,425,0,False,none,HDV
